date,local_team,local_team_points,visit_team,visit_team_points,player_team,player_name,player_total_points,time,one_point_shots_get,one_point_shots_made,two_point_shots_get,two_point_shots_made,three_point_shots_get,three_point_shots_made,rebouts,assists,faults,received_faults
15/01/2017,Unicaja,88,UCAM Murcia CB,76,visit,Julen Imanol Olaizola González,0,07:06,0,0,0,0,0,0,2,0,0,0
15/01/2017,Unicaja,88,UCAM Murcia CB,76,visit,Marcos Nicolás Delía,9,32:26,3,7,0,0,3,4,7,0,2,3
15/01/2017,Unicaja,88,UCAM Murcia CB,76,visit,Martynas Pocius ,7,16:33,0,2,2,3,1,2,3,1,1,2
15/01/2017,Unicaja,88,UCAM Murcia CB,76,visit,Sadiel Antonnio Lucciano Rojas Thompson ,5,23:27,0,1,1,4,2,2,10,1,4,2
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Venard Richard Hendrix ,7,16:24,3,6,0,1,1,2,3,1,1,1
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Alberto Oliver Campos,7,19:01,1,3,1,5,2,2,0,4,3,3
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Darko Planinic ,8,13:18,4,5,0,0,0,0,2,0,3,3
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Lester McCalebb,10,20:59,5,8,0,2,0,0,4,4,0,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Sasu Antreas Salin ,6,18:26,1,2,1,5,1,1,2,0,1,3
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Eulis Rafael Báez Benjamín,4,21:12,1,5,0,4,2,2,6,0,1,3
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Anzejs Pasecniks,2,12:11,1,2,0,0,0,0,3,0,3,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Royce Khalil O´Neale ,2,11:26,1,2,0,2,0,0,3,0,0,1
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Oriol Paulí Fornells,4,10:17,1,3,0,1,2,2,0,0,0,1
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Xavier Rabaseda Bertran,3,18:23,1,4,0,1,1,2,2,1,0,1
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Kyle Matthew Kuric ,6,21:33,0,1,2,4,0,0,0,0,2,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,local,Pablo Aguilar Bermúdez,5,16:50,1,1,1,5,0,2,1,0,0,2
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Thomas Schreiner,6,20:10,0,0,2,4,0,0,5,2,2,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Beka Burjanadze ,6,21:12,3,3,0,0,0,0,6,0,3,1
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Oliver Stevic,12,16:02,5,7,0,0,2,2,2,1,2,2
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,David Navarro Brugal,11,23:10,3,6,1,1,2,2,4,5,1,4
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Andrew Victor Albicy ,2,27:27,1,2,0,1,0,0,5,9,2,2
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Giorgi Shermadini ,17,23:53,6,11,0,0,5,5,7,1,0,5
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,David Michael Walker,5,29:28,1,1,1,4,0,0,3,1,2,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Guillem Colom Barrufet,0,02:28,0,0,0,0,0,0,0,0,0,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,David Jelinek ,15,16:03,3,3,3,3,0,0,0,1,5,0
21/01/2017,Herbalife GC,64,MoraBanc And.,90,visit,Athanasios Antetokounmpo,16,20:07,5,7,2,4,0,0,3,0,2,0
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Antoine Camille Diot ,2,06:54,1,1,0,0,0,0,0,1,0,0
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Sam Tom B. Van Rossom ,11,21:05,0,0,3,4,2,2,3,6,0,2
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Romain Lebel-Guessagba-Sato ,5,16:28,1,3,1,2,0,2,3,0,1,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Bojan Dubljevic ,11,22:52,5,9,0,2,1,2,6,2,3,4
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Guillem Vives Torrent,9,12:01,2,2,0,0,5,6,0,4,0,3
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Rafael Martínez Aguilera,3,19:14,0,0,0,1,3,4,2,3,2,2
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Pierre David Oriola Garriga,9,11:46,4,8,0,0,1,1,4,1,2,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Fernando San Emeterio Lara,13,23:04,2,3,2,4,3,4,4,3,0,5
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Joan Sastre Morro,5,21:14,1,3,1,2,0,0,4,3,1,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Lucas Clayton Sikma ,11,22:28,2,2,1,2,4,4,2,1,4,4
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,Viacheslav Kravtsov ,2,05:22,1,1,0,0,0,1,1,0,0,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,local,William Benson Thomas ,5,17:32,1,3,1,2,0,0,3,0,1,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Ryan Kenwood Hollins ,6,10:06,3,4,0,0,0,0,3,0,3,2
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Venard Richard Hendrix ,11,18:57,5,9,0,0,1,1,3,3,4,2
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Alberto Oliver Campos,2,16:53,1,1,0,1,0,0,4,6,2,0
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Lester McCalebb,12,23:07,6,9,0,0,0,0,2,3,3,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Sasu Antreas Salin ,3,15:06,0,3,1,5,0,0,3,0,2,0
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Eulis Rafael Báez Benjamín,9,22:45,2,3,1,4,2,3,1,1,4,2
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Anzejs Pasecniks,2,10:57,1,2,0,0,0,0,3,0,0,1
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Royce Khalil O´Neale ,10,19:15,5,9,0,0,0,0,4,2,4,0
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Oriol Paulí Fornells,,,0,0,0,0,0,0,,,,
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Xavier Rabaseda Bertran,10,20:45,0,2,2,2,4,4,3,1,1,3
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Kyle Matthew Kuric ,9,24:54,1,3,2,5,1,1,1,0,2,3
28/01/2017,Valencia Basket,86,Herbalife GC,81,visit,Pablo Aguilar Bermúdez,7,17:15,2,5,1,4,0,0,3,1,1,0
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Marko Popovic ,23,19:29,1,4,4,8,9,10,2,1,2,6
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Ian Joseph O Leary ,15,20:16,2,4,1,2,8,9,7,0,4,5
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Luka Rupnik ,9,22:32,4,6,0,2,1,2,1,4,1,2
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Ludvig Erik Hakanson ,0,17:28,0,0,0,1,0,0,1,4,1,0
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Alejandro Llorca Castillo,,,0,0,0,0,0,0,,,,
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Blagota Sekulic ,8,24:11,3,5,0,1,2,5,5,3,2,4
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Francisco Javier Cruz Saldivar,27,19:48,10,12,1,2,4,4,3,2,1,4
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,David Earl Wear Jr,6,22:32,0,0,1,2,3,4,2,0,3,2
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Rolands Smits ,4,17:03,1,2,0,2,2,2,2,0,4,3
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,José María González Calvo,0,08:19,0,0,0,0,0,2,6,0,0,1
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Rafael Hettsheimeir Esteväo,3,07:27,1,2,0,1,1,1,0,0,3,1
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,local,Ivan Paunic ,8,20:55,4,7,0,1,0,1,2,1,4,3
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Edwin Pierre Jackson ,39,29:30,4,5,7,12,10,13,1,4,4,8
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Jaime Fernández Bernabé,4,14:06,1,2,0,2,2,2,0,2,5,4
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Edgar Benjamin Vicedo Ayala,9,22:14,2,3,1,5,2,4,2,1,0,4
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Omar-Sharif Cook ,3,27:48,0,1,1,3,0,0,4,7,4,1
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Goran Suton ,0,25:53,0,3,0,2,0,0,6,0,4,0
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Sitapha Alfred Savané Sagna,8,17:00,2,2,0,0,4,4,3,0,1,3
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Jordi Grimau Gragera,9,12:23,1,2,1,2,4,4,2,0,2,2
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Ondrej Balvin,6,19:33,3,4,0,0,0,0,5,3,3,0
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Darío Brizuela Arrieta,4,06:22,2,2,0,1,0,0,0,1,3,0
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Jamar Wilson ,7,12:12,2,4,0,1,3,5,1,0,1,3
04/02/2017,Montakit Fuenla,103,Movistar Estu,97,visit,Victor Jesús Arteaga González,8,12:59,4,6,0,0,0,0,6,0,4,0
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Mamadou Ndiaye Niang ,,,0,0,0,0,0,0,,,,
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Ferran Bassas Navarra,0,08:01,0,0,0,0,0,0,1,2,0,0
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Will Hanley ,1,09:59,0,0,0,2,1,2,3,1,1,1
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Tariq Kinte Kirksay ,3,20:37,0,0,1,4,0,2,3,0,1,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Marius Grigonis ,2,19:38,1,3,0,2,0,0,0,6,5,5
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Francisco Vázquez González,12,21:02,6,8,0,0,0,0,8,3,1,0
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Timothy James Abromaitis ,10,23:49,2,5,0,4,6,6,6,0,3,4
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Georgios Bogris ,8,17:34,4,8,0,0,0,0,7,0,1,1
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Davin Edward White,12,27:27,2,3,1,5,5,6,1,1,2,5
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Aaron René Doornekamp ,12,30:25,3,3,2,7,0,0,3,1,4,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,local,Taqwa Shamar Pinero ,0,02:56,0,1,0,1,0,0,0,0,1,0
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Venard Richard Hendrix ,4,09:00,2,3,0,0,0,0,2,1,0,1
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Alberto Oliver Campos,5,21:39,1,5,1,3,0,1,3,2,0,1
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Darko Planinic ,3,06:06,1,1,0,0,1,1,3,0,2,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Lester McCalebb,6,18:21,2,7,0,2,2,4,1,1,2,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Sasu Antreas Salin ,1,13:29,0,0,0,2,1,1,3,0,4,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Eulis Rafael Báez Benjamín,6,20:31,3,3,0,2,0,0,4,2,3,1
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Anzejs Pasecniks,10,24:03,4,8,0,0,2,2,4,0,3,2
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Royce Khalil O´Neale ,9,26:11,2,5,1,4,2,2,6,2,3,5
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Oriol Paulí Fornells,,,0,0,0,0,0,0,,,,
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Xavier Rabaseda Bertran,0,13:49,0,1,0,2,0,0,2,1,2,0
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Kyle Matthew Kuric ,15,26:31,4,5,2,6,1,1,1,2,2,3
11/02/2017,Iberostar Tfe,60,Herbalife GC,70,visit,Pablo Aguilar Bermúdez,11,20:20,3,4,1,2,2,3,5,2,1,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Sam Tom B. Van Rossom ,5,23:57,1,2,1,4,0,0,2,6,0,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Romain Lebel-Guessagba-Sato ,5,11:33,2,3,0,2,1,1,2,0,2,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Bojan Dubljevic ,10,19:11,4,9,0,1,2,2,1,3,3,3
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Guillem Vives Torrent,7,16:09,0,0,1,2,4,4,1,2,0,3
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Rafael Martínez Aguilera,6,16:10,1,2,0,3,4,4,0,0,1,3
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Pierre David Oriola Garriga,7,15:21,3,7,0,1,1,1,4,1,1,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Fernando San Emeterio Lara,9,26:31,3,7,0,2,3,3,3,0,3,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Joan Sastre Morro,15,25:50,2,4,3,4,2,3,5,3,3,3
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Lucas Clayton Sikma ,7,27:52,3,4,0,1,1,2,10,2,2,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Josep Puerto Guaita,,,0,0,0,0,0,0,,,,
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,Viacheslav Kravtsov ,4,05:22,2,2,0,0,0,0,1,0,1,0
25/02/2017,Valencia Basket,77,Divina Joventut,72,local,William Benson Thomas ,2,12:04,1,4,0,1,0,0,6,0,0,0
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Terry James Smith ,,,0,0,0,0,0,0,,,,
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Albert Sàbat Vilà,5,22:41,1,3,1,2,0,0,0,7,1,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Alberto Abalde Díaz,9,27:48,3,4,1,4,0,0,5,3,0,5
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Sergi Vidal Plana,0,30:21,0,1,0,4,0,0,2,4,2,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Luka Bogdanovic ,17,24:22,1,3,5,7,0,0,3,1,0,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Albert Ventura Pedreño,3,14:20,0,3,1,2,0,0,1,0,0,2
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Tomasz Gielo,2,15:52,1,4,0,1,0,0,2,2,2,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Luka Lapornik ,2,07:46,1,2,0,2,0,0,0,0,1,0
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Garrett Stutz ,19,19:08,6,7,1,2,4,4,8,0,4,3
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Jerome Adolphus Jordan,11,20:32,5,6,0,0,1,1,6,1,5,1
25/02/2017,Valencia Basket,77,Divina Joventut,72,visit,Nenad Dimitrijevic ,4,17:10,2,4,0,2,0,0,0,2,5,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Nicolas Richotti,2,10:22,1,2,0,4,0,0,3,0,1,1
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Mamadou Ndiaye Niang ,2,12:39,1,2,0,0,0,0,7,0,1,1
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Ferran Bassas Navarra,0,02:10,0,0,0,1,0,0,1,1,0,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Will Hanley ,5,12:32,1,1,1,1,0,0,1,1,2,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Tariq Kinte Kirksay ,0,10:17,0,0,0,3,0,0,3,1,0,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Marius Grigonis ,12,25:09,1,1,2,4,4,4,2,1,1,6
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Francisco Vázquez González,0,04:00,0,1,0,0,0,0,0,1,2,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Timothy James Abromaitis ,15,22:40,3,4,2,5,3,4,4,2,2,1
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Georgios Bogris ,14,22:45,7,7,0,0,0,0,4,2,2,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Davin Edward White,8,25:10,1,4,2,6,0,0,2,3,3,2
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Aaron René Doornekamp ,17,27:44,1,2,5,7,0,0,3,0,2,1
04/03/2017,Iberostar Tfe,75,Real Madrid,64,local,Rodrigo San Miguel de la Iglesia,0,24:32,0,1,0,0,0,0,1,3,4,2
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Anthony Erwin Randolph,4,22:47,2,5,0,1,0,0,1,0,4,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Dontaye Dominic Draper ,,,0,0,0,0,0,0,,,,
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Rodolfo Fernández Farrés,12,27:36,2,3,2,6,2,2,4,2,3,3
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Luka Doncic,9,27:20,3,6,1,3,0,0,9,4,0,4
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Jonas Maciulis ,3,17:47,0,1,1,3,0,0,1,0,0,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Felipe Reyes Cabanas,0,07:22,0,0,0,0,0,0,1,0,1,0
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Gustavo Alfonso Ayón Aguirre,6,20:51,3,6,0,0,0,0,2,1,2,4
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Jaycee Don Jerry Dean Carroll ,2,15:47,1,2,0,3,0,0,1,0,3,1
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Tegba Othello Hunter Jr ,9,19:09,3,4,0,0,3,4,5,0,2,3
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Sergio Llull Meliá,15,29:53,2,6,2,7,5,6,1,1,1,5
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Alejandro Suárez Castro,,,0,0,0,0,0,0,,,,
04/03/2017,Iberostar Tfe,75,Real Madrid,64,visit,Jeffery Matthew Taylor ,4,11:28,2,2,0,2,0,0,1,0,0,0
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Antoine Camille Diot ,,,0,0,0,0,0,0,,,,
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Sam Tom B. Van Rossom ,17,23:14,3,4,3,5,2,2,2,5,1,5
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Romain Lebel-Guessagba-Sato ,20,20:47,0,2,6,7,2,3,4,1,2,2
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Bojan Dubljevic ,17,20:45,5,6,1,3,4,4,7,3,1,3
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Guillem Vives Torrent,,,0,0,0,0,0,0,,,,
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Rafael Martínez Aguilera,13,23:11,1,2,3,5,2,2,1,4,2,3
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Pierre David Oriola Garriga,11,18:57,4,7,0,0,3,3,2,0,3,2
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Fernando San Emeterio Lara,10,23:25,2,3,1,2,3,3,1,7,2,3
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Joan Sastre Morro,5,22:40,1,4,1,3,0,0,4,2,0,1
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Lucas Clayton Sikma ,4,20:49,1,3,0,0,2,2,6,1,1,2
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,Josep Puerto Guaita,0,06:43,0,2,0,0,0,0,1,0,1,0
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,local,William Benson Thomas ,4,19:29,2,2,0,2,0,0,6,0,1,1
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Marko Popovic ,18,23:30,1,2,5,8,1,1,1,1,3,2
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Ian Joseph O Leary ,4,23:30,1,3,0,2,2,5,3,1,2,3
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Luka Rupnik ,11,14:24,3,3,1,5,2,2,1,3,1,1
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Ludvig Erik Hakanson ,14,25:36,4,6,2,4,0,0,1,4,1,0
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Blagota Sekulic ,10,23:12,5,9,0,0,0,0,7,0,2,1
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Francisco Javier Cruz Saldivar,9,16:45,4,8,0,1,1,1,3,2,2,2
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,David Earl Wear Jr,7,19:44,2,4,1,2,0,0,4,2,4,0
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Rolands Smits ,4,20:17,2,2,0,2,0,0,2,0,3,0
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,José María González Calvo,,,0,0,0,0,0,0,,,,
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Rafael Hettsheimeir Esteväo,9,16:48,3,5,1,1,0,0,4,0,2,3
11/03/2017,Valencia Basket,101,Montakit Fuenla,86,visit,Ivan Paunic ,0,16:14,0,5,0,1,0,0,2,3,2,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Deividas Dulkys,9,29:19,0,1,3,6,0,0,3,2,2,3
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Ignacio Llovet Camp,8,18:55,1,2,0,0,6,6,5,0,2,5
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,José Miguel Urtasun Uriz,2,12:38,1,2,0,1,0,0,2,2,0,0
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Aleksandar Maric ,0,12:19,0,3,0,0,0,0,4,0,0,0
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Artem Pustovyi ,14,27:41,7,8,0,0,0,0,4,1,2,0
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Santiago Yusta García,2,04:54,1,2,0,0,0,0,1,0,1,0
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,David Barlow ,,,0,0,0,0,0,0,,,,
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Shayne Mitchell Whittington,12,21:05,3,4,2,2,0,0,7,2,2,1
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Eimantas Bendzius ,21,33:09,1,3,4,8,7,8,5,0,2,3
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Francisco Javier Cárdenas Maldonado,,,0,0,0,0,0,0,,,,
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,Richard Barton McConnell,17,27:59,4,5,1,2,6,7,1,12,3,7
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,local,José Pozas Checa,5,12:01,0,2,1,2,2,2,0,1,2,3
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Anthony Erwin Randolph,9,27:18,0,1,3,7,0,0,1,0,1,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Dontaye Dominic Draper ,2,05:29,1,1,0,1,0,0,0,0,3,0
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Rodolfo Fernández Farrés,8,24:00,1,2,2,5,0,0,2,3,4,1
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Luka Doncic,17,27:56,4,7,2,7,3,3,2,3,2,4
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Jonas Maciulis ,,,0,0,0,0,0,0,,,,
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Felipe Reyes Cabanas,0,12:42,0,2,0,0,0,0,4,0,1,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Gustavo Alfonso Ayón Aguirre,10,19:00,3,5,0,0,4,4,5,1,3,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Jaycee Don Jerry Dean Carroll ,10,17:33,4,4,0,2,2,3,0,0,3,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Tegba Othello Hunter Jr ,5,20:32,2,3,0,0,1,1,3,0,1,1
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Sergio Llull Meliá,17,29:30,4,9,3,10,0,0,1,5,2,2
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Alejandro Suárez Castro,,,0,0,0,0,0,0,,,,
18/03/2017,Rio Monbus Obra,90,Real Madrid,83,visit,Jeffery Matthew Taylor ,5,16:00,1,1,1,2,0,0,2,2,3,0
25/03/2017,Valencia Basket,81,Unicaja,77,local,Sam Tom B. Van Rossom ,11,25:31,1,2,3,6,0,0,1,4,0,1
25/03/2017,Valencia Basket,81,Unicaja,77,local,Romain Lebel-Guessagba-Sato ,0,18:18,0,3,0,0,0,0,5,0,1,1
25/03/2017,Valencia Basket,81,Unicaja,77,local,Bojan Dubljevic ,20,23:15,7,8,0,4,6,8,8,2,2,7
25/03/2017,Valencia Basket,81,Unicaja,77,local,Guillem Vives Torrent,7,14:29,0,0,2,3,1,2,0,1,0,1
25/03/2017,Valencia Basket,81,Unicaja,77,local,Rafael Martínez Aguilera,5,14:56,0,0,1,4,2,2,1,1,2,1
25/03/2017,Valencia Basket,81,Unicaja,77,local,Pierre David Oriola Garriga,4,16:22,2,5,0,1,0,0,5,2,3,0
25/03/2017,Valencia Basket,81,Unicaja,77,local,Fernando San Emeterio Lara,12,21:42,3,6,1,1,3,4,1,2,2,3
25/03/2017,Valencia Basket,81,Unicaja,77,local,Michael Edward Tobey ,,,0,0,0,0,0,0,,,,
25/03/2017,Valencia Basket,81,Unicaja,77,local,Joan Sastre Morro,14,25:04,4,4,1,4,3,5,2,3,3,5
25/03/2017,Valencia Basket,81,Unicaja,77,local,Luis Ferrando Ortells,,,0,0,0,0,0,0,,,,
25/03/2017,Valencia Basket,81,Unicaja,77,local,Lucas Clayton Sikma ,2,15:29,1,3,0,1,0,0,2,2,3,1
25/03/2017,Valencia Basket,81,Unicaja,77,local,William Benson Thomas ,6,24:54,2,2,0,0,2,2,3,0,0,2
